source_url,property_propertyId,property_localityName,property_localityId,detail_propertyType,detail_coveredArea,detail_bedrooms,detail_bathrooms,detail_furnished,detail_floorNumber,detail_totalFloorNumber,detail_ageofcons,detail_premiumProperty,detail_numberOfBalconied,detail_projectName,detail_propertyTypeCode,detail_carpetArea,detail_completionScore,detail_listingTypeDesc,detail_maintenanceCharges,detail_exactSaleRentPrice,detail_latitude,detail_longitude,detail_coveredAreaSqft,detail_carpetAreaSqft,prop_minPrice,prop_maxPrice,prop_hiddenPrice,detail_facing,detail_amenityMap_12201,detail_amenityMap_12202,detail_amenityMap_12204,detail_amenityMap_12205,detail_amenityMap_12206,detail_amenityMap_12208,detail_amenityMap_12209,detail_developerName,detail_additionalRooms,detail_amenitiesFacing,detail_tenantDescription,detail_waterStatus,detail_electricityStatus,detail_carParking,detail_noOfLifts,detail_bookingAmountExact,detail_priceBreakUp_brokeragePerOrDays,detail_priceBreakUp_securityDeposit,detail_amenityMap_12211,detail_amenityMap_12213,detail_amenityMap_12217,detail_amenityMap_12223,detail_amenityMap_12224,detail_amenityMap_12229,detail_amenityMap_12230,detail_amenityMap_12583,detail_amenityMap_1404117,detail_amenityMap_1404118,detail_amenityMap_1404123,detail_amenityMap_1404149,detail_amenityMap_1404155,detail_amenityExternalMap_12201,detail_amenityExternalMap_12202,detail_amenityExternalMap_12204,detail_amenityExternalMap_12205,detail_amenityExternalMap_12206,detail_amenityExternalMap_12208,detail_amenityExternalMap_12209,detail_amenityExternalMap_12211,detail_amenityExternalMap_12213,detail_amenityExternalMap_12217,detail_amenityExternalMap_12223,detail_amenityExternalMap_12224,detail_amenityExternalMap_12229,detail_amenityExternalMap_12230,detail_amenityExternalMap_12583,detail_amenityExternalMap_1404117,detail_amenityExternalMap_1404118,detail_amenityExternalMap_1404123,detail_amenityExternalMap_1404149,detail_amenityExternalMap_1404155,detail_furnishingDetails_1006121,detail_furnishingDetails_1006122,detail_furnishingDetails_1006123,detail_furnishingDetails_1006124,detail_furnishingDetails_1006125,detail_furnishingDetails_1006126,detail_furnishingDetails_1006127,detail_furnishingDetails_1006128,detail_furnishingDetails_1006129,detail_furnishingDetails_1006130,detail_propertyAmenities_12201,detail_propertyAmenities_12202,detail_propertyAmenities_12205,detail_propertyAmenities_12206,detail_propertyAmenities_12208,detail_propertyAmenities_12209,detail_propertyAmenities_12228,detail_propertyAmenities_12229,detail_carParkingCount,detail_amenityMap_12203,detail_amenityMap_12207,detail_amenityMap_12212,detail_amenityMap_12214,detail_amenityMap_12215,detail_amenityMap_12216,detail_amenityMap_12218,detail_amenityMap_12219,detail_amenityMap_12220,detail_amenityMap_12221,detail_amenityMap_12222,detail_amenityMap_12225,detail_amenityMap_12226,detail_amenityMap_12227,detail_amenityMap_12228,detail_amenityMap_12525,detail_amenityMap_1404105,detail_amenityMap_1404110,detail_amenityMap_1404115,detail_amenityMap_1404124,detail_amenityMap_1404125,detail_amenityMap_1404143,detail_amenityMap_1404150,detail_amenityMap_1404157,detail_amenityExternalMap_12203,detail_amenityExternalMap_12207,detail_amenityExternalMap_12212,detail_amenityExternalMap_12214,detail_amenityExternalMap_12215,detail_amenityExternalMap_12216,detail_amenityExternalMap_12218,detail_amenityExternalMap_12219,detail_amenityExternalMap_12220,detail_amenityExternalMap_12221,detail_amenityExternalMap_12222,detail_amenityExternalMap_12225,detail_amenityExternalMap_12226,detail_amenityExternalMap_12227,detail_amenityExternalMap_12228,detail_amenityExternalMap_12525,detail_amenityExternalMap_1404105,detail_amenityExternalMap_1404110,detail_amenityExternalMap_1404115,detail_amenityExternalMap_1404124,detail_amenityExternalMap_1404125,detail_amenityExternalMap_1404143,detail_amenityExternalMap_1404150,detail_amenityExternalMap_1404157,detail_propertyAmenities_12203,detail_propertyAmenities_12204,detail_propertyAmenities_12207,detail_propertyAmenities_12212,detail_propertyAmenities_12213,detail_propertyAmenities_12214,detail_propertyAmenities_12215,detail_propertyAmenities_12217,detail_propertyAmenities_12218,detail_propertyAmenities_12219,detail_propertyAmenities_12220,detail_propertyAmenities_12221,detail_propertyAmenities_12222,detail_propertyAmenities_12223,detail_propertyAmenities_12224,detail_propertyAmenities_12225,detail_propertyAmenities_12226,detail_propertyAmenities_12227,detail_propertyAmenities_12230,detail_studyRoom,detail_amenityMap_1404114,detail_amenityMap_1404121,detail_amenityMap_1404122,detail_amenityMap_1404126,detail_amenityMap_1404131,detail_amenityExternalMap_1404114,detail_amenityExternalMap_1404121,detail_amenityExternalMap_1404122,detail_amenityExternalMap_1404126,detail_amenityExternalMap_1404131
https://www.magicbricks.com/propertyDetails/4-BHK-2500-Sq-ft-Multistorey-Apartment-FOR-Rent-Manikonda-in-Hyderabad&id=4d423734383432353339,74842539,Manikonda,127557,Multistorey Apartment,2500,4,3,Semi-Furnished,2,8,New Construction,TRUE,2,Chitrapuri Colony,10002,2400,93,Platinum,"6,000",60000,17.41673666666667,78.37749166666667,24,25,60000,65500,"60,000",West,Power Back Up,Lift,Club House,Swimming Pool,Gymnasium,Reserved Parking,Security,,Puja Room,Main Road,,24 Hours Available,No/Rare Powercut,1 Covered,2,150000,,"1,50,000",Water Storage,,,,Banquet Hall,Jogging and Strolling Track,Outdoor Tennis Courts,,Indoor Games Room,Indoor Squash & Badminton Courts,Library And Business Centre,,,Power Back Up,Lift,Club House,Swimming Pool,Gymnasium,Reserved Parking,Security,Water Storage,,,,Banquet Hall,Jogging and Strolling Track,Outdoor Tennis Courts,,Indoor Games Room,Indoor Squash & Badminton Courts,Library And Business Centre,,,,,,,,,,,,,Power Back Up,Lift,,,Reserved Parking,Security,Piped Gas,,1,Rain Water Harvesting,Park,,,,Visitor Parking,Maintenance Staff,Waste Disposal,Laundry Service,,DTH Television Facility,Bar/Lounge,Cafeteria/Food Court,Conference Room,,,AEROBICS ROOM,Bank & ATM,Flower Gardens,Meditation Area,Multipurpose Courts,Fire Fighting Equipment,,,Rain Water Harvesting,Park,,,,Visitor Parking,Maintenance Staff,Waste Disposal,Laundry Service,,DTH Television Facility,Bar/Lounge,Cafeteria/Food Court,Conference Room,,,AEROBICS ROOM,Bank & ATM,Flower Gardens,Meditation Area,Multipurpose Courts,Fire Fighting Equipment,,,Rain Water Harvesting,,Park,,Vaastu Compliant,Service/Goods Lift,Air Conditioned,Intercom Facility,Maintenance Staff,Waste Disposal,Laundry Service,Internet/Wi-Fi Connectivity,DTH Television Facility,RO Water System,Banquet Hall,,,Conference Room,,,Event Space & Amphitheatre,Kids Play Area,Kids Play Pool With Water Slides,Outdoor Tennis Courts,Cycling & Jogging Track,Event Space & Amphitheatre,Kids Play Area,Kids Play Pool With Water Slides,Outdoor Tennis Courts,Cycling & Jogging Track
https://www.magicbricks.com/propertyDetails/3-BHK-2300-Sq-ft-Multistorey-Apartment-FOR-Rent-Balkampet-in-Hyderabad&id=4d423637313636333939,67166399,Balkampet,85774,Multistorey Apartment,2300,3,3,Furnished,1,5,,FALSE,,,10002,,48,Standard,,60000,17.44506576,78.45075667,26,,54500,60000,"54,500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.magicbricks.com/propertyDetails/10-plus-BHK-3600-Sq-ft-Residential-House-FOR-Rent-Somajiguda-in-Hyderabad&id=4d423639383530373131,69850711,Somajiguda,80054,Residential House,3600,> 10,6,Furnished,1,4,,FALSE,,,10001,,0,Standard Listing,,112000,17.4217138,78.4576526,31,,105000,112000,1.1 Lac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.magicbricks.com/propertyDetails/1-BHK-1100-Sq-ft-Residential-House-FOR-Rent-Mallika-Arjun-Nagar-in-Hyderabad&id=4d423432313731333335,42171335,Mallika Arjun Nagar,100126,Residential House,1100,1,1,Unfurnished,Ground,1,,FALSE,,,10001,,42,Standard Listing,,8000,17.40964083,78.59098105,7,,8000,8800,"8,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.magicbricks.com/propertyDetails/2-BHK-1250-Sq-ft-Residential-House-FOR-Rent-Mansoorabad-in-Hyderabad&id=4d423633393938323835,63998285,Mansoorabad,79052,Residential House,1250,2,2,Unfurnished,1,3,New Construction,FALSE,2,,10001,1100,74,Standard Listing,,11000,17.34992747,78.56232071,9,10,11000,12100,"11,000",West,,,,,,,,,Puja Room,Main Road,Bachelors,,,,,22000,,"22,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.magicbricks.com/propertyDetails/2-BHK-1460-Sq-ft-Multistorey-Apartment-FOR-Rent-Masjid-Banda-in-Hyderabad&id=4d423737353632353137,77562517,Masjid Banda,106791,Multistorey Apartment,1460,2,2,Semi-Furnished,11,21,New Construction,TRUE,1,SMR Vinay Iconia,10002,1460,78,Premium,,50000,17.46965674,78.33441842,34,34,,,,West,Power Back Up,Lift,Club House,Swimming Pool,Gymnasium,Reserved Parking,Security,SMR Holdings,Puja Room,Not Available ,Family,24 Hours Available,No/Rare Powercut,1 Covered,4,100000,30 days,"1,00,000",,,Intercom Facility,,Banquet Hall,Jogging and Strolling Track,Outdoor Tennis Courts,,Indoor Games Room,Indoor Squash & Badminton Courts,,,Badminton court,Power Back Up,Lift,Club House,Swimming Pool,Gymnasium,Reserved Parking,Security,,,Intercom Facility,,Banquet Hall,Jogging and Strolling Track,Outdoor Tennis Courts,,Indoor Games Room,Indoor Squash & Badminton Courts,,,Badminton court,2 AC,,2 Wardrobe,,,,,,,,Power Back Up,Lift,Swimming Pool,Gymnasium,Reserved Parking,Security,Piped Gas,Jogging and Strolling Track,1,Rain Water Harvesting,Park,,,,,,,,,,,,Conference Room,,Infinity Swimming Pool,AEROBICS ROOM,Bank & ATM,,Meditation Area,Multipurpose Courts,Fire Fighting Equipment,Cricket net practice,,Rain Water Harvesting,Park,,,,,,,,,,,,Conference Room,,Infinity Swimming Pool,AEROBICS ROOM,Bank & ATM,,Meditation Area,Multipurpose Courts,Fire Fighting Equipment,Cricket net practice,,,,,,,,,,,,,,,,,,,,,,Event Space & Amphitheatre,,,Outdoor Tennis Courts,Cycling & Jogging Track,Event Space & Amphitheatre,,,Outdoor Tennis Courts,Cycling & Jogging Track
https://www.magicbricks.com/propertyDetails/3-BHK-2490-Sq-ft-Multistorey-Apartment-FOR-Rent-Kokapet-in-Hyderabad&id=4d423639353935383833,69595883,Kokapet,87659,Multistorey Apartment,2490,3,3,Semi-Furnished,12,14,,FALSE,,,10002,,28,Standard,,66000,17.3969314,78.335221,27,,66000,71500,"66,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.magicbricks.com/propertyDetails/2-BHK-900-Sq-ft-Builder-Floor-Apartment-FOR-Rent-Quthbullapur-in-Hyderabad&id=4d423635323937303635,65297065,Quthbullapur,93506,Builder Floor Apartment,900,2,2,Semi-Furnished,1,3,,FALSE,,,10003,,0,Standard Listing,,9000,17.498326,78.4636455,10,,9000,9900,"9,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.magicbricks.com/propertyDetails/3-BHK-1800-Sq-ft-Multistorey-Apartment-FOR-Rent-Kukatpally-in-Hyderabad&id=4d423735303539373933,75059793,Kukatpally,80183,Multistorey Apartment,1800,3,3,Semi-Furnished,1,4,10 to 15 years,FALSE,2,Vensa Enclave,10002,1800,73,Standard Listing,"1,000",30000,17.5136637,78.3965012,17,17,27600,30000,"27,600",East,Power Back Up,Lift,,,,Reserved Parking,,Venkata Sai Properties and Developers,"Puja Room, Servant Room",Main Road,Bachelors,,,,,60000,,"60,000",,,,,,,,,,,,,,Power Back Up,Lift,,,,Reserved Parking,,,,,,,,,,,,,,,,,,,,,,,,,Power Back Up,Lift,,,Reserved Parking,,,,,,,,,,Visitor Parking,,,Laundry Service,,DTH Television Facility,,,,,,,,,,,,,,,,,,,Visitor Parking,,,Laundry Service,,DTH Television Facility,,,,,,,,,,,,,,,,,,,,,,,,Laundry Service,,DTH Television Facility,,,,,,,,,,,,,,,,,
https://www.magicbricks.com/propertyDetails/3-BHK-2300-Sq-ft-Multistorey-Apartment-FOR-Rent-Shaikpet-in-Hyderabad&id=4d423639363232303037,69622007,Shaikpet,79103,Multistorey Apartment,2300,3,3,Semi-Furnished,14,20,Less than 5 years,FALSE,2,Salarpuria Sattva Magnus,10002,2300,76,Standard,,90000,17.406911,78.407339,39,39,83500,90000,"83,500",West,Power Back Up,Lift,Club House,Swimming Pool,Gymnasium,Reserved Parking,Security,Sattva,Puja Room,"Pool, Garden/Park, Main Road",Bachelors,,,,,180000,,"1,80,000",Water Storage,,Intercom Facility,,Banquet Hall,Jogging and Strolling Track,,,Indoor Games Room,Indoor Squash & Badminton Courts,,,,Power Back Up,Lift,Club House,Swimming Pool,Gymnasium,Reserved Parking,Security,Water Storage,,Intercom Facility,,Banquet Hall,Jogging and Strolling Track,,,Indoor Games Room,Indoor Squash & Badminton Courts,,,,,,,,,,,,,,Power Back Up,Lift,Swimming Pool,Gymnasium,Reserved Parking,Security,Piped Gas,Jogging and Strolling Track,,,Park,,,,Visitor Parking,Maintenance Staff,Waste Disposal,,Internet/Wi-Fi Connectivity,DTH Television Facility,,Cafeteria/Food Court,,,,AEROBICS ROOM,,Flower Gardens,Meditation Area,Multipurpose Courts,Fire Fighting Equipment,,,,Park,,,,Visitor Parking,Maintenance Staff,Waste Disposal,,Internet/Wi-Fi Connectivity,DTH Television Facility,,Cafeteria/Food Court,,,,AEROBICS ROOM,,Flower Gardens,Meditation Area,Multipurpose Courts,Fire Fighting Equipment,,,,Club House,Park,Private Terrace/Garden,,Service/Goods Lift,Air Conditioned,,Maintenance Staff,,Laundry Service,Internet/Wi-Fi Connectivity,,,Banquet Hall,,Cafeteria/Food Court,Conference Room,,,,Kids Play Area,Kids Play Pool With Water Slides,,Cycling & Jogging Track,,Kids Play Area,Kids Play Pool With Water Slides,,Cycling & Jogging Track
https://www.magicbricks.com/propertyDetails/3-BHK-2235-Sq-ft-Multistorey-Apartment-FOR-Rent-Kokapet-in-Hyderabad&id=4d423830313736383833,80176883,Kokapet,87659,Multistorey Apartment,2235,3,3,Semi-Furnished,11,30,Less than 5 years,TRUE,2,My Home Tarkshya,10002,1800,100,Premium,"6,500",70000,17.3969314,78.335221,31,39,,,,East,,Lift,Club House,Swimming Pool,Gymnasium,Reserved Parking,Security,My Home Constructions Pvt. Ltd.,Puja Room,Garden/Park,,24 Hours Available,No/Rare Powercut,2 Covered,4,140000,30 days,"1,40,000",,Vaastu Compliant,Intercom Facility,,Banquet Hall,Jogging and Strolling Track,,,Indoor Games Room,Indoor Squash & Badminton Courts,,Half basketball court,,,Lift,Club House,Swimming Pool,Gymnasium,Reserved Parking,Security,,Vaastu Compliant,Intercom Facility,,Banquet Hall,Jogging and Strolling Track,,,Indoor Games Room,Indoor Squash & Badminton Courts,,Half basketball court,,,,,,,,,,,,Power Back Up,Lift,Swimming Pool,Gymnasium,Reserved Parking,Security,Piped Gas,Jogging and Strolling Track,2,Rain Water Harvesting,,,,,,,,,Internet/Wi-Fi Connectivity,,,Cafeteria/Food Court,,Piped Gas,,AEROBICS ROOM,Bank & ATM,,Meditation Area,,Fire Fighting Equipment,Cricket net practice,,Rain Water Harvesting,,,,,,,,,Internet/Wi-Fi Connectivity,,,Cafeteria/Food Court,,Piped Gas,,AEROBICS ROOM,Bank & ATM,,Meditation Area,,Fire Fighting Equipment,Cricket net practice,,Rain Water Harvesting,Club House,Park,Private Terrace/Garden,Vaastu Compliant,Service/Goods Lift,Air Conditioned,Intercom Facility,Maintenance Staff,Waste Disposal,Laundry Service,Internet/Wi-Fi Connectivity,DTH Television Facility,RO Water System,Banquet Hall,Bar/Lounge,Cafeteria/Food Court,Conference Room,Outdoor Tennis Courts,,,,,,,,,,,
https://www.magicbricks.com/propertyDetails/2-BHK-1100-Sq-ft-Multistorey-Apartment-FOR-Rent-Kavadiguda-in-Hyderabad&id=4d423830333239393137,80329917,Kavadiguda,79026,Multistorey Apartment,1100,2,2,Semi-Furnished,4,5,15 to 20 years,FALSE,2,Hi Line Arcade,10002,800,66,Standard,"2,200",17500,17.4160815,78.4892651,16,22,16300,17500,"16,300",,,,,,,,,,,,Bachelors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lift,,,Reserved Parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vaastu Compliant,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.magicbricks.com/propertyDetails/3-BHK-1500-Sq-ft-Multistorey-Apartment-FOR-Rent-Singapore-Township-in-Hyderabad&id=4d423830333238373133,80328713,Singapore Township,164445,Multistorey Apartment,1500,3,3,Furnished,3,4,5 to 10 years,FALSE,1,Silpa Singapore Township,10002,1500,67,Standard,,22000,15.829096,78.036435,15,15,22000,23800,"22,000",,,,,,,,,Silpa Real Estates Pvt. Ltd.,,"Garden/Park, Main Road",Bachelors,,,,,44000,,"44,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lift,,,,Security,Piped Gas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Club House,Park,,,Service/Goods Lift,,,Maintenance Staff,,,Internet/Wi-Fi Connectivity,,,,,Cafeteria/Food Court,Conference Room,,,,,,,,,,,,
https://www.magicbricks.com/propertyDetails/2-BHK-1180-Sq-ft-Multistorey-Apartment-FOR-Rent-Kompally-in-Hyderabad&id=4d423730393538343539,70958459,Kompally,50515,Multistorey Apartment,,2,2,Unfurnished,2,5,Less than 5 years,FALSE,2,,10002,1180,35,Premium,"1,500",12000,17.54259455,78.48229106,"92,23,37,20,36,85,47,70,000",10,12000,13100,"12,000",West,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.magicbricks.com/propertyDetails/2-BHK-60-Sq-yrd-Builder-Floor-Apartment-FOR-Rent-Erragadda-in-Hyderabad&id=4d423739303134333631,79014361,Erragadda,80197,Builder Floor Apartment,60,2,2,Unfurnished,1,4,,FALSE,,,10003,,0,Standard Listing,,16000,17.45776424,78.42919928,30,,16000,17000,"16,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.magicbricks.com/propertyDetails/3-BHK-1705-Sq-ft-Multistorey-Apartment-FOR-Rent-Kukatpally-in-Hyderabad&id=4d423739383632313637,79862167,Kukatpally,80183,Multistorey Apartment,1705,3,3,Semi-Furnished,9,10,,FALSE,2,Venkatadri Vajras Abode,10002,1194,38,Standard,"4,000",60000,17.49315992,78.40227741,35,50,56000,60000,"56,000",,Power Back Up,Lift,Club House,Swimming Pool,,Reserved Parking,Security,Venkatadri Developers Pvt Ltd,,,,,,,,120000,,"1,20,000",,,,,,,,,,,,,,Power Back Up,Lift,Club House,Swimming Pool,,Reserved Parking,Security,,,,,,,,,,,,,,,1 Bed,4 Wardrobe,,,,,, Gas Connection,,,,,,,,,,,Rain Water Harvesting,,,,,Visitor Parking,,,,,,,,,,,,,,,,Fire Fighting Equipment,,,Rain Water Harvesting,,,,,Visitor Parking,,,,,,,,,,,,,,,,Fire Fighting Equipment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.magicbricks.com/propertyDetails/2-BHK-1350-Sq-ft-Multistorey-Apartment-FOR-Rent-in-Hyderabad&id=4d423637383339373931,67839791,,,Multistorey Apartment,1350,2,2,Furnished,1,5,Less than 5 years,FALSE,2,,10002,1350,76,Standard Listing,,35000,,,26,26,35000,37100,"35,000",East,,,,,,,,,"Puja Room, Store",Garden/Park,Family,24 Hours Available,No/Rare Powercut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.magicbricks.com/propertyDetails/3-BHK-2381-Sq-ft-Multistorey-Apartment-FOR-Rent-Kokapet-in-Hyderabad&id=4d423738393232373235,78922725,Kokapet,87659,Multistorey Apartment,2381,3,3,Semi-Furnished,13,32,Less than 5 years,TRUE,,ASBL Spire,10002,1905,95,Premium,,65000,17.3969314,78.335221,27,34,,,,North - East,,,Club House,Swimming Pool,Gymnasium,Reserved Parking,Security,ASBL Ashoka Builders India Pvt Ltd,None of these,Garden/Park,,24 Hours Available,No/Rare Powercut,1 Covered,1,195000,30 days,"1,95,000",,,,,,,,,Indoor Games Room,,,Half basketball court,,,,Club House,Swimming Pool,Gymnasium,Reserved Parking,Security,,,,,,,,,Indoor Games Room,,,Half basketball court,,1 AC,,,,,,,, Gas Connection,,Power Back Up,Lift,Swimming Pool,Gymnasium,Reserved Parking,Security,Piped Gas,Jogging and Strolling Track,1,,Park,,,,Visitor Parking,,,,,,,,Conference Room,,,,,,Meditation Area,,,,,,Park,,,,Visitor Parking,,,,,,,,Conference Room,,,,,,Meditation Area,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cycling & Jogging Track,,,,,Cycling & Jogging Track
https://www.magicbricks.com/propertyDetails/2-BHK-1500-Sq-ft-Multistorey-Apartment-FOR-Rent-Patancheru-in-Hyderabad&id=4d423739373239333433,79729343,Patancheru,106441,Multistorey Apartment,1500,2,2,Semi-Furnished,Ground,2,New Construction,FALSE,1,NR Infra Ultimus,10002,150,58,Standard,"1,000",14000,17.513125,78.259694,9,93,12900,14000,"12,900",South - East,,,Club House,Swimming Pool,Gymnasium,,Security,NR Infra,Puja Room,"Pool, Garden/Park, Main Road",Bachelors,,,,,30000,,"30,000",Water Storage,Vaastu Compliant,,,,Jogging and Strolling Track,,,Indoor Games Room,,,,Badminton court,,,Club House,Swimming Pool,Gymnasium,,Security,Water Storage,Vaastu Compliant,,,,Jogging and Strolling Track,,,Indoor Games Room,,,,Badminton court,,,,,,,,,,,,,Swimming Pool,Gymnasium,,Security,,Jogging and Strolling Track,,Rain Water Harvesting,Park,,,,,,,,,,,,Conference Room,,,,,,,,,,,Rain Water Harvesting,Park,,,,,,,,,,,,Conference Room,,,,,,,,,,,Rain Water Harvesting,Club House,Park,,Vaastu Compliant,,,,,,,,,,,,,Conference Room,Outdoor Tennis Courts,,,,,,,,,,,
https://www.magicbricks.com/propertyDetails/3-BHK-1614-Sq-ft-Multistorey-Apartment-FOR-Rent-Narsingi-in-Hyderabad&id=4d423830333032383935,80302895,Narsingi,89377,Multistorey Apartment,1614,3,3,Furnished,Ground,5,Less than 5 years,TRUE,1,Sri Dhanvi Jewel Park ,10002,,79,Premium,"3,500",40000,17.3905539,78.3572039,25,,,,,,,,,,,,,,Puja Room,Garden/Park,Bachelors,,,,,160000,20 days,"1,60,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lift,,,Reserved Parking,Security,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Park,,Vaastu Compliant,,,,,Waste Disposal,,,,,,,,,,,,,,,,,,,,
https://www.magicbricks.com/propertyDetails/2-BHK-1000-Sq-ft-Residential-House-FOR-Rent-KPHB-Phase-7-in-Hyderabad&id=4d423739383431303535,79841055,Phase 7 KPHB,109834,Residential House,1000,2,1,Semi-Furnished,1,2,,FALSE,,,10001,,0,Standard,,18000,17.47404581,78.38654821,18,,16200,18000,"16,200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.magicbricks.com/propertyDetails/4-BHK-4500-Sq-ft-Villa-FOR-Rent-Osman-Nagar-in-Hyderabad&id=4d423830363337333939,80637399,Osman Nagar,50556,Villa,4500,4,4,Semi-Furnished,,3,Less than 5 years,TRUE,2,Visions Urjith,10017,4500,95,Premium,"16,000",145000,17.4606196,78.2751625,32,32,,,,West,Power Back Up,,Club House,Swimming Pool,Gymnasium,Reserved Parking,Security,Vision Avenues Pvt. Ltd.,"Puja Room, Study, Store, Servant Room",Garden/Park,Family,24 Hours Available,No/Rare Powercut,"2 Covered, 1 Open",,280000,15 days,"2,80,000",Water Storage,Vaastu Compliant,Intercom Facility,,,Jogging and Strolling Track,,,Indoor Games Room,Indoor Squash & Badminton Courts,Library And Business Centre,,,Power Back Up,,Club House,Swimming Pool,Gymnasium,Reserved Parking,Security,Water Storage,Vaastu Compliant,Intercom Facility,,,Jogging and Strolling Track,,,Indoor Games Room,Indoor Squash & Badminton Courts,Library And Business Centre,,,4 AC,,4 Wardrobe,,,,,, Gas Connection,,Power Back Up,,Swimming Pool,Gymnasium,Reserved Parking,Security,Piped Gas,Jogging and Strolling Track,3,Rain Water Harvesting,Park,Private Terrace/Garden,,,Visitor Parking,,Waste Disposal,Laundry Service,Internet/Wi-Fi Connectivity,DTH Television Facility,,Cafeteria/Food Court,,Piped Gas,,AEROBICS ROOM,,Flower Gardens,Meditation Area,Multipurpose Courts,Fire Fighting Equipment,,,Rain Water Harvesting,Park,Private Terrace/Garden,,,Visitor Parking,,Waste Disposal,Laundry Service,Internet/Wi-Fi Connectivity,DTH Television Facility,,Cafeteria/Food Court,,Piped Gas,,AEROBICS ROOM,,Flower Gardens,Meditation Area,Multipurpose Courts,Fire Fighting Equipment,,,,,,,,,,,,,,,,,,,,,,Y,Event Space & Amphitheatre,Kids Play Area,,,Cycling & Jogging Track,Event Space & Amphitheatre,Kids Play Area,,,Cycling & Jogging Track
